C_ID,C_UPDATETIME,C_UPDATEUSER,C_CREATEUSER,C_CREATETIME,C_SC_MNEMONIC,S_LOCK_COUNTER,C_GEOREFERENCSTA,C_GEOREFERENCQLT,C_ADDRESS_STREET,C_ADDRESS_HOUSEN,C_ADDRESS_CITYDI,C_ADDRESS_CITY,C_ADDRESS_ZIPCOD,C_ADDRESS_COUNTR,C_ADDRESS_COORDX,C_ADDRESS_COORDY,C_ADDRESS_COORDT,C_ADDRESS_CO_INN,C_ADDRESS_INN,C_GEOCODED_STREE,C_GEOCODED_HOUSE,C_GEOCODED_CITYD,C_GEOCODED_CITY,C_GEOCODED_ZIPCO,C_GEOCODED_COUNT,C_GEOCODED_COORX,C_GEOCODED_COORY,C_GEOCODED_COORT,C_GEOCODED_COINN,C_GEOCODED_ISNOT,C_IMPORTED_STREE,C_IMPORTED_HOUSE,C_IMPORTED_CITYD,C_IMPORTED_CITY,C_IMPORTED_ZIPCO,C_IMPORTED_COUNT,C_IMPORTED_COORX,C_IMPORTED_COORY,C_IMPORTED_COORT,C_IMPORTED_COINN,C_IMPORTED_INN,C_GEOREFERENCLVL
73f316ac2a02503f000001288b8402a800e2,2010-05-12 09:56:44,ptv,ptv,2010-05-12 09:56:44,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b84094000e3,2010-05-12 09:56:46,ptv,ptv,2010-05-12 09:56:46,LOGOTAKT,0,1,100,Herrenberger Str. 5,,,Nagold,72202,DE,873782,4855077,2,1,1,Herrenberger Str.,,,Nagold,72202,DE,873782,4855077,2,1,1,Herrenberger Str. 5,,,Nagold,72202,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b840bff00e4,2010-05-12 09:56:46,ptv,ptv,2010-05-12 09:56:46,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8412a600e5,2010-05-12 09:56:48,ptv,ptv,2010-05-12 09:56:48,LOGOTAKT,0,1,100,Herrenberger Str. 5,,,Nagold,72202,DE,873782,4855077,2,1,1,Herrenberger Str.,,,Nagold,72202,DE,873782,4855077,2,1,1,Herrenberger Str. 5,,,Nagold,72202,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b8b4e17002f,2010-05-12 10:04:42,ptv,ptv,2010-05-12 10:04:42,LOGOTAKT,0,1,99,Ponnsdorfer Str. 2,,,Massen b Finsterwalde,03238,DE,1372690,5164437,2,1,1,Ponnsdorfer Str.,2,,Massen,03238,DE,1372690,5164437,2,1,1,Ponnsdorfer Str. 2,,,Massen b Finsterwalde,03238,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b50f50030,2010-05-12 10:04:43,ptv,ptv,2010-05-12 10:04:43,LOGOTAKT,0,1,100,Am Hang 32,,,Wackersdorf,92442,DE,1217356,4931430,2,1,1,Am Hang,32,,Wackersdorf,92442,DE,1217356,4931430,2,1,1,Am Hang 32,,,Wackersdorf,92442,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b57100031,2010-05-12 10:04:44,ptv,ptv,2010-05-12 10:04:44,LOGOTAKT,0,1,100,Am Hang 32,,,Wackersdorf,92442,DE,1217356,4931430,2,1,1,Am Hang,32,,Wackersdorf,92442,DE,1217356,4931430,2,1,1,Am Hang 32,,,Wackersdorf,92442,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b59040032,2010-05-12 10:04:45,ptv,ptv,2010-05-12 10:04:45,LOGOTAKT,0,1,99,Ponnsdorfer Str. 2,,,Massen b Finsterwalde,03238,DE,1372690,5164437,2,1,1,Ponnsdorfer Str.,2,,Massen,03238,DE,1372690,5164437,2,1,1,Ponnsdorfer Str. 2,,,Massen b Finsterwalde,03238,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b60f30033,2010-05-12 10:04:47,ptv,ptv,2010-05-12 10:04:47,LOGOTAKT,0,1,100,Am Hang 32,,,Wackersdorf,92442,DE,1217356,4931430,2,1,1,Am Hang,32,,Wackersdorf,92442,DE,1217356,4931430,2,1,1,Am Hang 32,,,Wackersdorf,92442,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b62f60034,2010-05-12 10:04:47,ptv,ptv,2010-05-12 10:04:47,LOGOTAKT,0,1,99,Ponnsdorfer Str. 2,,,Massen b Finsterwalde,03238,DE,1372690,5164437,2,1,1,Ponnsdorfer Str.,2,,Massen,03238,DE,1372690,5164437,2,1,1,Ponnsdorfer Str. 2,,,Massen b Finsterwalde,03238,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b6ce90035,2010-05-12 10:04:50,ptv,ptv,2010-05-12 10:04:50,LOGOTAKT,0,1,100,Am Hang 32,,,Wackersdorf,92442,DE,1217356,4931430,2,1,1,Am Hang,32,,Wackersdorf,92442,DE,1217356,4931430,2,1,1,Am Hang 32,,,Wackersdorf,92442,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b6edd0036,2010-05-12 10:04:51,ptv,ptv,2010-05-12 10:04:51,LOGOTAKT,0,1,99,Ponnsdorfer Str. 2,,,Massen b Finsterwalde,03238,DE,1372690,5164437,2,1,1,Ponnsdorfer Str.,2,,Massen,03238,DE,1372690,5164437,2,1,1,Ponnsdorfer Str. 2,,,Massen b Finsterwalde,03238,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b76dc0037,2010-05-12 10:04:53,ptv,ptv,2010-05-12 10:04:53,LOGOTAKT,0,1,100,Am Hang 32,,,Wackersdorf,92442,DE,1217356,4931430,2,1,1,Am Hang,32,,Wackersdorf,92442,DE,1217356,4931430,2,1,1,Am Hang 32,,,Wackersdorf,92442,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b78c10038,2010-05-12 10:04:53,ptv,ptv,2010-05-12 10:04:53,LOGOTAKT,0,1,99,Ponnsdorfer Str. 2,,,Massen b Finsterwalde,03238,DE,1372690,5164437,2,1,1,Ponnsdorfer Str.,2,,Massen,03238,DE,1372690,5164437,2,1,1,Ponnsdorfer Str. 2,,,Massen b Finsterwalde,03238,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b838e0039,2010-05-12 10:04:56,ptv,ptv,2010-05-12 10:04:56,LOGOTAKT,0,1,100,Stettiner Str. 22,,,Rottenacker,89616,DE,969677,4823135,2,1,1,Stettiner Str.,22,,Rottenacker,89616,DE,969677,4823135,2,1,1,Stettiner Str. 22,,,Rottenacker,89616,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b865d003a,2010-05-12 10:04:57,ptv,ptv,2010-05-12 10:04:57,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8b936d003b,2010-05-12 10:05:00,ptv,ptv,2010-05-12 10:05:00,LOGOTAKT,0,1,100,Hustadtring 67,,,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring,67,Querenburg,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring 67,,,Bochum,44801,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb5afc200cc,2010-05-12 10:51:00,ptv,ptv,2010-05-12 10:51:00,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb5b2a100cd,2010-05-12 10:51:00,ptv,ptv,2010-05-12 10:51:00,LOGOTAKT,0,1,100,Ringstr. 58,,,Limbach,74838,DE,921029,4946288,2,1,1,Ringstr.,58,,Limbach,74838,DE,921029,4946288,2,1,1,Ringstr. 58,,,Limbach,74838,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb5b93800ce,2010-05-12 10:51:02,ptv,ptv,2010-05-12 10:51:02,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb5bc1700cf,2010-05-12 10:51:03,ptv,ptv,2010-05-12 10:51:03,LOGOTAKT,0,1,100,Ringstr. 58,,,Limbach,74838,DE,921029,4946288,2,1,1,Ringstr.,58,,Limbach,74838,DE,921029,4946288,2,1,1,Ringstr. 58,,,Limbach,74838,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb5c2ae00d0,2010-05-12 10:51:04,ptv,ptv,2010-05-12 10:51:04,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb5c6a600d1,2010-05-12 10:51:06,ptv,ptv,2010-05-12 10:51:06,LOGOTAKT,0,1,100,Ringstr. 58,,,Limbach,74838,DE,921029,4946288,2,1,1,Ringstr.,58,,Limbach,74838,DE,921029,4946288,2,1,1,Ringstr. 58,,,Limbach,74838,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb5cd4d00d2,2010-05-12 10:51:07,ptv,ptv,2010-05-12 10:51:07,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb5d02b00d3,2010-05-12 10:51:08,ptv,ptv,2010-05-12 10:51:08,LOGOTAKT,0,1,100,Ringstr. 58,,,Limbach,74838,DE,921029,4946288,2,1,1,Ringstr.,58,,Limbach,74838,DE,921029,4946288,2,1,1,Ringstr. 58,,,Limbach,74838,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb5e64300d4,2010-05-12 10:51:14,ptv,ptv,2010-05-12 10:51:14,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb5e8f300d5,2010-05-12 10:51:14,ptv,ptv,2010-05-12 10:51:14,LOGOTAKT,0,1,100,Walter-Gropius-Str. 26,,,Bergheim,50126,DE,659964,5095531,2,1,1,Walter-Gropius-Str.,26,Paffendorf,Bergheim,50126,DE,659964,5095531,2,1,1,Walter-Gropius-Str. 26,,,Bergheim,50126,DE,0,0,1,1,1,8
73f316ac2a02503f000001288bafd68100b9,2010-05-12 10:44:36,ptv,ptv,2010-05-12 10:44:36,LOGOTAKT,0,1,100,Schmalauweg 1,,,Homburg,66424,DE,732730,4934516,2,1,1,Schmalauweg,,,Homburg,66424,DE,732730,4934516,2,1,1,Schmalauweg 1,,,Homburg,66424,DE,0,0,1,1,1,5
73f316ac2a02503f000001288bafd89500ba,2010-05-12 10:44:37,ptv,ptv,2010-05-12 10:44:37,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bafe0a300bb,2010-05-12 10:44:39,ptv,ptv,2010-05-12 10:44:39,LOGOTAKT,0,1,100,Schmalauweg 1,,,Homburg,66424,DE,732730,4934516,2,1,1,Schmalauweg,,,Homburg,66424,DE,732730,4934516,2,1,1,Schmalauweg 1,,,Homburg,66424,DE,0,0,1,1,1,5
73f316ac2a02503f000001288bafe29700bc,2010-05-12 10:44:39,ptv,ptv,2010-05-12 10:44:39,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bafe9bb00bd,2010-05-12 10:44:41,ptv,ptv,2010-05-12 10:44:41,LOGOTAKT,0,1,100,Schmalauweg 1,,,Homburg,66424,DE,732730,4934516,2,1,1,Schmalauweg,,,Homburg,66424,DE,732730,4934516,2,1,1,Schmalauweg 1,,,Homburg,66424,DE,0,0,1,1,1,5
73f316ac2a02503f000001288bafebbf00be,2010-05-12 10:44:42,ptv,ptv,2010-05-12 10:44:42,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288baff36000bf,2010-05-12 10:44:44,ptv,ptv,2010-05-12 10:44:44,LOGOTAKT,0,1,100,Graf-Gebhard-Str. 1,,,Sulzbach-Rosenberg,92237,DE,1174524,4949079,2,1,1,Graf-Gebhard-Str.,1,,Sulzbach-Rosenberg,92237,DE,1174524,4949079,2,1,1,Graf-Gebhard-Str. 1,,,Sulzbach-Rosenberg,92237,DE,0,0,1,1,1,7
73f316ac2a02503f000001288baff4f600c0,2010-05-12 10:44:44,ptv,ptv,2010-05-12 10:44:44,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb003fa00c1,2010-05-12 10:44:49,ptv,ptv,2010-05-12 10:44:48,LOGOTAKT,1,1,100,Gottlieb-Haefele-Str. 11,,,Ebersbach an der Fils,73061,DE,954104,4871606,2,1,1,Gottlieb-Haefele-Str.,11,,Ebersbach,73061,DE,954104,4871606,2,1,1,Gottlieb-Haefele-Str. 11,,,Ebersbach an der Fils,73061,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb00a1500c2,2010-05-12 10:44:50,ptv,ptv,2010-05-12 10:44:50,LOGOTAKT,0,1,100,Hustadtring 67,,,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring,67,Querenburg,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring 67,,,Bochum,44801,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb0107d00c3,2010-05-12 10:44:53,ptv,ptv,2010-05-12 10:44:51,LOGOTAKT,1,1,100,Gottlieb-Haefele-Str. 11,,,Ebersbach an der Fils,73061,DE,954104,4871606,2,1,1,Gottlieb-Haefele-Str.,11,,Ebersbach,73061,DE,954104,4871606,2,1,1,Gottlieb-Haefele-Str. 11,,,Ebersbach an der Fils,73061,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb016d600c4,2010-05-12 10:44:53,ptv,ptv,2010-05-12 10:44:53,LOGOTAKT,0,1,100,Hustadtring 67,,,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring,67,Querenburg,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring 67,,,Bochum,44801,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb01ea600c5,2010-05-12 10:44:55,ptv,ptv,2010-05-12 10:44:55,LOGOTAKT,1,1,100,Eutighofer Str. 48,,,Schwäbisch Gmünd,73525,DE,977228,4878687,2,1,1,Eutighofer Str.,,,Schwäbisch Gmünd,73525,DE,977228,4878687,2,1,1,Eutighofer Str. 48,,,Schwäbisch Gmünd,73525,DE,0,0,1,1,1,5
73f316ac2a02503f000001288bb0218500c6,2010-05-12 10:44:56,ptv,ptv,2010-05-12 10:44:56,LOGOTAKT,0,1,100,Hustadtring 67,,,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring,67,Querenburg,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring 67,,,Bochum,44801,DE,0,0,1,1,1,7
73f316ac2a02503f000001288bb02b8700c7,2010-05-12 10:44:58,ptv,ptv,2010-05-12 10:44:58,LOGOTAKT,0,1,100,Im Niederdorf 4,,,Wangen im Allgäu,88239,DE,982952,4768543,2,1,1,Im Niederdorf,4,,Wangen,88239,DE,982952,4768543,2,1,1,Im Niederdorf 4,,,Wangen im Allgäu,88239,DE,0,0,1,1,1,8
73f316ac2a02503f000001288bb02ee200c8,2010-05-12 10:44:59,ptv,ptv,2010-05-12 10:44:59,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b9d89240069,2010-05-12 10:24:37,ptv,ptv,2010-05-12 10:24:37,LOGOTAKT,0,1,100,Hustadtring 67,,,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring,67,Querenburg,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring 67,,,Bochum,44801,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b9d9162006a,2010-05-12 10:24:39,ptv,ptv,2010-05-12 10:24:39,LOGOTAKT,1,1,100,Kolomanstr.,,,Schwäbisch Gmünd,73527,DE,977187,4881655,2,1,1,Kolomanstr.,,Rehnenhof/Wetzgau,Schwäbisch Gmünd,73527,DE,977187,4881655,2,1,1,Kolomanstr.,,,Schwäbisch Gmünd,73527,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b9d9440006b,2010-05-12 10:24:40,ptv,ptv,2010-05-12 10:24:40,LOGOTAKT,0,1,100,Hustadtring 67,,,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring,67,Querenburg,Bochum,44801,DE,726968,5145690,2,1,1,Hustadtring 67,,,Bochum,44801,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b9d9ba3006c,2010-05-12 10:24:42,ptv,ptv,2010-05-12 10:24:42,LOGOTAKT,0,1,100,Am Lilienbaum 14,,,Hagen,58135,DE,742031,5136078,2,1,1,Am Lilienbaum,14,Haspe,Hagen,58135,DE,742031,5136078,2,1,1,Am Lilienbaum 14,,,Hagen,58135,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b9d9e04006d,2010-05-12 10:24:43,ptv,ptv,2010-05-12 10:24:42,LOGOTAKT,1,1,100,Von-Kahr-Str. 13,,,München,80997,DE,1148465,4817863,2,1,1,Von-Kahr-Str.,13,Allach-Untermenzing,München,80997,DE,1148465,4817863,2,1,1,Von-Kahr-Str. 13,,,München,80997,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b9da5d4006e,2010-05-12 10:24:44,ptv,ptv,2010-05-12 10:24:44,LOGOTAKT,0,1,100,Am Lilienbaum 14,,,Hagen,58135,DE,742031,5136078,2,1,1,Am Lilienbaum,14,Haspe,Hagen,58135,DE,742031,5136078,2,1,1,Am Lilienbaum 14,,,Hagen,58135,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b9da845006f,2010-05-12 10:24:45,ptv,ptv,2010-05-12 10:24:45,LOGOTAKT,1,1,100,Von-Kahr-Str. 13,,,München,80997,DE,1148465,4817863,2,1,1,Von-Kahr-Str.,13,Allach-Untermenzing,München,80997,DE,1148465,4817863,2,1,1,Von-Kahr-Str. 13,,,München,80997,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b9daff60070,2010-05-12 10:24:47,ptv,ptv,2010-05-12 10:24:47,LOGOTAKT,1,1,99,Hegestück 17 a,,,Iserlohn,58640,DE,770595,5142771,2,1,1,Hegestück,,Sümmern,Iserlohn,58640,DE,770595,5142771,2,1,1,Hegestück 17 a,,,Iserlohn,58640,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b9db2760071,2010-05-12 10:24:48,ptv,ptv,2010-05-12 10:24:47,LOGOTAKT,1,1,100,Leobener Str. 97,,,Stuttgart,70469,DE,915848,4881640,2,1,1,Leobener Str.,97,Feuerbach,Stuttgart,70469,DE,915848,4881640,2,1,1,Leobener Str. 97,,,Stuttgart,70469,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b9dbb7f0072,2010-05-12 10:24:50,ptv,ptv,2010-05-12 10:24:50,LOGOTAKT,0,1,100,Industriestr. 28,,,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr.,,Miedelsbach,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr. 28,,,Schorndorf,73614,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b9dbe2e0073,2010-05-12 10:24:50,ptv,ptv,2010-05-12 10:24:50,LOGOTAKT,0,1,99,Am Waldfriedhof 1 B,,,Korschenbroich,41352,DE,650170,5119708,2,1,1,Am Waldfriedhof,,,Korschenbroich,41352,DE,650170,5119708,2,1,1,Am Waldfriedhof 1 B,,,Korschenbroich,41352,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b9dc5430074,2010-05-12 10:24:52,ptv,ptv,2010-05-12 10:24:52,LOGOTAKT,0,1,100,Industriestr. 28,,,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr.,,Miedelsbach,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr. 28,,,Schorndorf,73614,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b9dc7c40075,2010-05-12 10:24:53,ptv,ptv,2010-05-12 10:24:53,LOGOTAKT,0,1,100,Brechtener Str. 26,,,Lünen,44536,DE,744020,5159290,2,1,1,Brechtener Str.,26,Brambauer,Lünen,44536,DE,744020,5159290,2,1,1,Brechtener Str. 26,,,Lünen,44536,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b9dcf170076,2010-05-12 10:24:55,ptv,ptv,2010-05-12 10:24:55,LOGOTAKT,0,1,100,Industriestr. 28,,,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr.,,Miedelsbach,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr. 28,,,Schorndorf,73614,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b9dd1d60077,2010-05-12 10:24:56,ptv,ptv,2010-05-12 10:24:56,LOGOTAKT,0,1,100,Haselhofstr. 6,,,Strullendorf,96129,DE,1096009,4984793,2,1,1,Haselhofstr.,6,,Strullendorf,96129,DE,1096009,4984793,2,1,1,Haselhofstr. 6,,,Strullendorf,96129,DE,0,0,1,1,1,8
73f316ac2a02503f000001288b8d686b0085,2010-05-12 10:07:00,ptv,ptv,2010-05-12 10:07:00,LOGOTAKT,0,1,100,Industriestr. 28,,,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr.,,Miedelsbach,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr. 28,,,Schorndorf,73614,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b8d6b980086,2010-05-12 10:07:01,ptv,ptv,2010-05-12 10:07:01,LOGOTAKT,0,1,100,Pulvermühlenweg 81,,,Zwenkau,04442,DE,1232753,5122730,2,1,1,Pulvermühlenweg,81,,Zwenkau,04442,DE,1232753,5122730,2,1,1,Pulvermühlenweg 81,,,Zwenkau,04442,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8d74810087,2010-05-12 10:07:03,ptv,ptv,2010-05-12 10:07:03,LOGOTAKT,0,1,100,Industriestr. 28,,,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr.,,Miedelsbach,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr. 28,,,Schorndorf,73614,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b8d777f0088,2010-05-12 10:07:04,ptv,ptv,2010-05-12 10:07:04,LOGOTAKT,0,1,100,Pulvermühlenweg 81,,,Zwenkau,04442,DE,1232753,5122730,2,1,1,Pulvermühlenweg,81,,Zwenkau,04442,DE,1232753,5122730,2,1,1,Pulvermühlenweg 81,,,Zwenkau,04442,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8d800a0089,2010-05-12 10:07:06,ptv,ptv,2010-05-12 10:07:06,LOGOTAKT,0,1,100,Industriestr. 28,,,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr.,,Miedelsbach,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr. 28,,,Schorndorf,73614,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b8d82aa008a,2010-05-12 10:07:07,ptv,ptv,2010-05-12 10:07:07,LOGOTAKT,0,1,100,Anhalter Str. 1,,,Ketsch,68775,DE,852909,4935078,2,1,1,Anhalter Str.,,,Ketsch,68775,DE,852909,4935078,2,1,1,Anhalter Str. 1,,,Ketsch,68775,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b8d8af7008b,2010-05-12 10:07:09,ptv,ptv,2010-05-12 10:07:09,LOGOTAKT,0,1,100,Industriestr. 28,,,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr.,,Miedelsbach,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr. 28,,,Schorndorf,73614,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b8d8d87008c,2010-05-12 10:07:09,ptv,ptv,2010-05-12 10:07:09,LOGOTAKT,0,1,100,Krümmlingsweg 34-38,,,Rodgau,63110,DE,886544,4999737,2,1,1,Krümmlingsweg,34,Nieder-Roden,Rodgau,63110,DE,886544,4999737,2,1,1,Krümmlingsweg 34-38,,,Rodgau,63110,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b8d946d008d,2010-05-12 10:07:11,ptv,ptv,2010-05-12 10:07:11,LOGOTAKT,0,1,100,Industriestr. 28,,,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr.,,Miedelsbach,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr. 28,,,Schorndorf,73614,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b8d971c008e,2010-05-12 10:07:12,ptv,ptv,2010-05-12 10:07:12,LOGOTAKT,0,1,99,Am Waldfriedhof 1 B,,,Korschenbroich,41352,DE,650170,5119708,2,1,1,Am Waldfriedhof,,,Korschenbroich,41352,DE,650170,5119708,2,1,1,Am Waldfriedhof 1 B,,,Korschenbroich,41352,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b8d9e50008f,2010-05-12 10:07:14,ptv,ptv,2010-05-12 10:07:14,LOGOTAKT,0,1,100,Industriestr. 28,,,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr.,,Miedelsbach,Schorndorf,73614,DE,953816,4884488,2,1,1,Industriestr. 28,,,Schorndorf,73614,DE,0,0,1,1,1,5
73f316ac2a02503f000001288b8da11f0090,2010-05-12 10:07:14,ptv,ptv,2010-05-12 10:07:14,LOGOTAKT,0,1,100,Brechtener Str. 26,,,Lünen,44536,DE,744020,5159290,2,1,1,Brechtener Str.,26,Brambauer,Lünen,44536,DE,744020,5159290,2,1,1,Brechtener Str. 26,,,Lünen,44536,DE,0,0,1,1,1,7
