"C_ID"|"C_ID"|"C_ACTUALARRIVAL"|"C_ACTUALDEPARTURE"
"73f316ac79c18950000001288d4042b300cf"|"73f316ac79c18950000001288d4042a300ce"|21.04.10 00:32:49,000000000|21.04.10 00:14:20,000000000
"73f316ac79c18950000001288d4042c200d0"|"73f316ac79c18950000001288d4042b300cf"|21.04.10 02:11:43,000000000|21.04.10 00:42:49,000000000
"73f316ac79c18950000001288d4042d200d1"|"73f316ac79c18950000001288d4042c200d0"|21.04.10 04:25:16,000000000|21.04.10 02:21:43,000000000
"73f316ac79c18950000001288d4042e100d2"|"73f316ac79c18950000001288d4042d200d1"|21.04.10 06:42:28,000000000|21.04.10 04:35:16,000000000
"73f316ac79c18950000001288d4042f100d3"|"73f316ac79c18950000001288d4042e100d2"|21.04.10 08:23:16,000000000|21.04.10 07:22:28,000000000
"73f316ac79c18950000001288d40430100d4"|"73f316ac79c18950000001288d4042f100d3"|21.04.10 09:25:14,000000000|21.04.10 09:13:16,000000000
"73f316ac79c18950000001288d40431000d5"|"73f316ac79c18950000001288d40430100d4"|21.04.10 10:01:09,000000000|21.04.10 09:35:14,000000000
"73f316ac79c18950000001288d40507e00d7"|"73f316ac79c18950000001288d40506e00d6"|21.04.10 10:15:57,000000000|21.04.10 10:01:09,000000000
"73f316ac79c18950000001288d40508d00d8"|"73f316ac79c18950000001288d40507e00d7"|21.04.10 12:06:08,000000000|21.04.10 10:45:57,000000000
"73f316ac79c18950000001288d40509d00d9"|"73f316ac79c18950000001288d40508d00d8"|21.04.10 12:55:23,000000000|21.04.10 12:16:08,000000000
"73f316ac79c18950000001288d4050bc00da"|"73f316ac79c18950000001288d40509d00d9"|21.04.10 13:27:24,000000000|21.04.10 13:15:23,000000000
"73f316ac79c18950000001288d4050cc00db"|"73f316ac79c18950000001288d4050bc00da"|21.04.10 14:06:27,000000000|21.04.10 13:47:24,000000000
"73f316ac79c18950000001288d4050dc00dc"|"73f316ac79c18950000001288d4050cc00db"|21.04.10 14:37:10,000000000|21.04.10 14:36:27,000000000
"73f316ac79c18950000001288d4050eb00dd"|"73f316ac79c18950000001288d4050dc00dc"|21.04.10 15:21:49,000000000|21.04.10 14:57:10,000000000
"73f316ac79c18950000001288d405e4900df"|"73f316ac79c18950000001288d405e2a00de"|21.04.10 00:35:31,000000000|21.04.10 00:00:00,000000000
"73f316ac79c18950000001288d405e4900e0"|"73f316ac79c18950000001288d405e4900df"|21.04.10 04:01:40,000000000|21.04.10 03:55:31,000000000
"73f316ac79c18950000001288d46218100fb"|"73f316ac79c18950000001288d46217200fa"|29.04.10 04:18:08,000000000|29.04.10 03:06:23,000000000
"73f316ac79c18950000001288d46219100fc"|"73f316ac79c18950000001288d46218100fb"|29.04.10 04:40:33,000000000|29.04.10 04:38:08,000000000
"73f316ac79c18950000001288d4621a100fd"|"73f316ac79c18950000001288d46219100fc"|29.04.10 05:17:29,000000000|29.04.10 05:10:33,000000000
"73f316ac79c18950000001288d4621b000fe"|"73f316ac79c18950000001288d4621a100fd"|29.04.10 05:52:17,000000000|29.04.10 05:37:29,000000000
"73f316ac79c18950000001288d4630370001"|"73f316ac79c18950000001288d4630270000"|29.04.10 00:35:31,000000000|29.04.10 00:00:00,000000000
"73f316ac79c18950000001288d4630470002"|"73f316ac79c18950000001288d4630370001"|29.04.10 02:56:53,000000000|29.04.10 02:55:31,000000000
"73f316ac79c18950000001288d4630560003"|"73f316ac79c18950000001288d4630470002"|29.04.10 03:12:47,000000000|29.04.10 03:06:53,000000000
"73f316ac79c18950000001288d4630750004"|"73f316ac79c18950000001288d4630560003"|29.04.10 03:44:32,000000000|29.04.10 03:22:47,000000000
"73f316ac79c18950000001288d4630850005"|"73f316ac79c18950000001288d4630750004"|29.04.10 03:54:32,000000000|29.04.10 03:54:32,000000000
"73f316ac79c18950000001288d4630950006"|"73f316ac79c18950000001288d4630850005"|29.04.10 04:07:05,000000000|29.04.10 04:04:32,000000000
"73f316ac79c18950000001288d445e070005"|"73f316ac79c18950000001288d445df80004"|26.04.10 02:06:51,000000000|26.04.10 00:00:00,000000000
"73f316ac79c18950000001288d445e260006"|"73f316ac79c18950000001288d445e070005"|26.04.10 05:32:13,000000000|26.04.10 03:16:51,000000000
"73f316ac79c18950000001288d445e360007"|"73f316ac79c18950000001288d445e260006"|26.04.10 06:31:16,000000000|26.04.10 05:42:13,000000000
"73f316ac79c18950000001288d445e460008"|"73f316ac79c18950000001288d445e360007"|26.04.10 08:01:02,000000000|26.04.10 06:41:16,000000000
"73f316ac79c18950000001288d4468a6000a"|"73f316ac79c18950000001288d4468960009"|26.04.10 00:37:12,000000000|26.04.10 00:00:00,000000000
"73f316ac79c18950000001288d4468b6000b"|"73f316ac79c18950000001288d4468a6000a"|26.04.10 01:29:03,000000000|26.04.10 00:47:12,000000000
"73f316ac79c18950000001288d4468c5000c"|"73f316ac79c18950000001288d4468b6000b"|26.04.10 02:20:06,000000000|26.04.10 01:49:03,000000000
"73f316ac79c18950000001288d447018000e"|"73f316ac79c18950000001288d447009000d"|26.04.10 01:26:43,000000000|26.04.10 00:00:00,000000000
"73f316ac79c18950000001288d447028000f"|"73f316ac79c18950000001288d447018000e"|26.04.10 03:10:58,000000000|26.04.10 01:46:43,000000000
"73f316ac79c18950000001288d4470470010"|"73f316ac79c18950000001288d447028000f"|26.04.10 03:45:20,000000000|26.04.10 03:20:58,000000000
"73f316ac79c18950000001288d4470570011"|"73f316ac79c18950000001288d4470470010"|26.04.10 04:28:20,000000000|26.04.10 04:05:20,000000000
"73f316ac79c18950000001288d4470660012"|"73f316ac79c18950000001288d4470570011"|26.04.10 04:54:03,000000000|26.04.10 04:38:20,000000000
"73f316ac79c18950000001288d3cd1d7001a"|"73f316ac79c18950000001288d3cd1c70019"|14.04.10 05:02:12,000000000|14.04.10 02:51:40,000000000
"73f316ac79c18950000001288d3cdb2d001c"|"73f316ac79c18950000001288d3cdb1e001b"|14.04.10 02:06:29,000000000|14.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3cdb4c001d"|"73f316ac79c18950000001288d3cdb2d001c"|14.04.10 03:46:21,000000000|14.04.10 02:36:29,000000000
"73f316ac79c18950000001288d3cdb5c001e"|"73f316ac79c18950000001288d3cdb4c001d"|14.04.10 06:11:37,000000000|14.04.10 04:36:21,000000000
"73f316ac79c18950000001288d3cdb6c001f"|"73f316ac79c18950000001288d3cdb5c001e"|14.04.10 07:03:14,000000000|14.04.10 06:21:37,000000000
"73f316ac79c18950000001288d3cdb7b0020"|"73f316ac79c18950000001288d3cdb6c001f"|14.04.10 07:56:48,000000000|14.04.10 07:23:14,000000000
"73f316ac79c18950000001288d3ce86c0022"|"73f316ac79c18950000001288d3ce85c0021"|14.04.10 09:54:27,000000000|14.04.10 07:56:48,000000000
"73f316ac79c18950000001288d3ce87b0023"|"73f316ac79c18950000001288d3ce86c0022"|14.04.10 11:52:08,000000000|14.04.10 10:24:27,000000000
"73f316ac79c18950000001288d3ce88b0024"|"73f316ac79c18950000001288d3ce87b0023"|14.04.10 14:02:27,000000000|14.04.10 12:02:08,000000000
"73f316ac79c18950000001288d3ce89b0025"|"73f316ac79c18950000001288d3ce88b0024"|14.04.10 16:09:52,000000000|14.04.10 14:12:27,000000000
"73f316ac79c18950000001288d3dea8a00aa"|"73f316ac79c18950000001288d3dea7a00a9"|16.04.10 15:57:26,000000000|16.04.10 14:26:59,000000000
"73f316ac79c18950000001288d3dea9a00ab"|"73f316ac79c18950000001288d3dea8a00aa"|16.04.10 16:07:26,000000000|16.04.10 16:07:26,000000000
"73f316ac79c18950000001288d3deaa900ac"|"73f316ac79c18950000001288d3dea9a00ab"|16.04.10 16:18:30,000000000|16.04.10 16:17:26,000000000
"73f316ac79c18950000001288d3deac800ad"|"73f316ac79c18950000001288d3deaa900ac"|16.04.10 16:53:41,000000000|16.04.10 16:28:30,000000000
"73f316ac79c18950000001288d3dfeed00b0"|"73f316ac79c18950000001288d3dfedd00af"|16.04.10 06:00:00,000000000|16.04.10 05:55:40,000000000
"73f316ac79c18950000001288d3dfefc00b1"|"73f316ac79c18950000001288d3dfeed00b0"|16.04.10 09:05:05,000000000|16.04.10 06:10:00,000000000
"73f316ac79c18950000001288d3dff1c00b2"|"73f316ac79c18950000001288d3dfefc00b1"|16.04.10 09:15:05,000000000|16.04.10 09:15:05,000000000
"73f316ac79c18950000001288d3dff2b00b3"|"73f316ac79c18950000001288d3dff1c00b2"|16.04.10 11:27:26,000000000|16.04.10 09:25:05,000000000
"73f316ac79c18950000001288d3dff3b00b4"|"73f316ac79c18950000001288d3dff2b00b3"|16.04.10 12:49:50,000000000|16.04.10 11:37:26,000000000
"73f316ac79c18950000001288d3dff4a00b5"|"73f316ac79c18950000001288d3dff3b00b4"|16.04.10 13:22:53,000000000|16.04.10 12:59:50,000000000
"73f316ac79c18950000001288d3dff5a00b6"|"73f316ac79c18950000001288d3dff4a00b5"|16.04.10 13:32:53,000000000|16.04.10 13:32:53,000000000
"73f316ac79c18950000001288d3d88f2007c"|"73f316ac79c18950000001288d3d88e2007b"|15.04.10 01:57:25,000000000|15.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3d8901007d"|"73f316ac79c18950000001288d3d88f2007c"|15.04.10 03:21:05,000000000|15.04.10 02:07:25,000000000
"73f316ac79c18950000001288d3d8911007e"|"73f316ac79c18950000001288d3d8901007d"|15.04.10 05:38:44,000000000|15.04.10 03:41:05,000000000
"73f316ac79c18950000001288d3d918d0080"|"73f316ac79c18950000001288d3d917d007f"|15.04.10 07:28:46,000000000|15.04.10 05:38:44,000000000
"73f316ac79c18950000001288d3d919c0081"|"73f316ac79c18950000001288d3d918d0080"|15.04.10 09:54:02,000000000|15.04.10 08:18:46,000000000
"73f316ac79c18950000001288d3d91ac0082"|"73f316ac79c18950000001288d3d919c0081"|15.04.10 10:45:39,000000000|15.04.10 10:04:02,000000000
"73f316ac79c18950000001288d3d91bc0083"|"73f316ac79c18950000001288d3d91ac0082"|15.04.10 11:49:13,000000000|15.04.10 11:15:39,000000000
"73f316ac79c18950000001288d3d9d060085"|"73f316ac79c18950000001288d3d9cf70084"|15.04.10 02:23:21,000000000|15.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3d9d160086"|"73f316ac79c18950000001288d3d9d060085"|15.04.10 07:13:52,000000000|15.04.10 04:43:21,000000000
"73f316ac79c18950000001288d3d9d250087"|"73f316ac79c18950000001288d3d9d160086"|15.04.10 08:02:26,000000000|15.04.10 07:33:52,000000000
"73f316ac79c18950000001288d3dabcb0089"|"73f316ac79c18950000001288d3dabbc0088"|15.04.10 01:46:11,000000000|15.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3dabdb008a"|"73f316ac79c18950000001288d3dabcb0089"|15.04.10 03:42:22,000000000|15.04.10 01:56:11,000000000
"73f316ac79c18950000001288d3db37c008c"|"73f316ac79c18950000001288d3db36d008b"|16.04.10 06:00:00,000000000|16.04.10 04:56:16,000000000
"73f316ac79c18950000001288d3db38c008d"|"73f316ac79c18950000001288d3db37c008c"|16.04.10 08:38:00,000000000|16.04.10 06:10:00,000000000
"73f316ac79c18950000001288d3db39b008e"|"73f316ac79c18950000001288d3db38c008d"|16.04.10 11:51:15,000000000|16.04.10 09:58:00,000000000
"73f316ac79c18950000001288d3ee0a20013"|"73f316ac79c18950000001288d3ee0920012"|17.04.10 01:46:11,000000000|17.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3ee0b20014"|"73f316ac79c18950000001288d3ee0a20013"|17.04.10 03:42:22,000000000|17.04.10 01:56:11,000000000
"73f316ac79c18950000001288d3ee7a70016"|"73f316ac79c18950000001288d3ee7970015"|17.04.10 02:10:32,000000000|17.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3ee7b60017"|"73f316ac79c18950000001288d3ee7a70016"|17.04.10 04:31:04,000000000|17.04.10 02:20:32,000000000
"73f316ac79c18950000001288d405e5900e1"|"73f316ac79c18950000001288d405e4900e0"|21.04.10 05:49:42,000000000|21.04.10 05:21:40,000000000
"73f316ac79c18950000001288d405e7800e2"|"73f316ac79c18950000001288d405e5900e1"|21.04.10 05:59:42,000000000|21.04.10 05:59:42,000000000
"73f316ac79c18950000001288d405e7800e3"|"73f316ac79c18950000001288d405e7800e2"|21.04.10 06:14:52,000000000|21.04.10 06:09:42,000000000
"73f316ac79c18950000001288d3dea7a00a9"|"73f316ac79c18950000001288d3dea6b00a8"|16.04.10 14:16:59,000000000|16.04.10 14:16:59,000000000
"73f316ac79c18950000001288d405e9700e5"|"73f316ac79c18950000001288d405e8800e4"|21.04.10 07:29:52,000000000|21.04.10 06:34:52,000000000
"73f316ac79c18950000001288d405eb600e6"|"73f316ac79c18950000001288d405e9700e5"|21.04.10 08:16:30,000000000|21.04.10 07:39:52,000000000
"73f316ac79c18950000001288d405ef500ea"|"73f316ac79c18950000001288d405eb600e6"|21.04.10 08:26:30,000000000|21.04.10 08:26:30,000000000
"73f316ac79c18950000001288d405ed600e8"|"73f316ac79c18950000001288d405ec600e7"|21.04.10 09:32:57,000000000|21.04.10 08:58:28,000000000
"73f316ac79c18950000001288d405ee500e9"|"73f316ac79c18950000001288d405ed600e8"|21.04.10 10:19:50,000000000|21.04.10 09:42:57,000000000
"73f316ac79c18950000001288d405ec600e7"|"73f316ac79c18950000001288d405ef500ea"|21.04.10 08:48:28,000000000|21.04.10 08:36:30,000000000
"73f316ac79c18950000001288d40772000ec"|"73f316ac79c18950000001288d40771100eb"|21.04.10 02:08:17,000000000|21.04.10 00:00:00,000000000
"73f316ac79c18950000001288d40773000ed"|"73f316ac79c18950000001288d40772000ec"|21.04.10 02:41:40,000000000|21.04.10 02:38:17,000000000
"73f316ac79c18950000001288d40774f00ee"|"73f316ac79c18950000001288d40773000ed"|21.04.10 05:02:12,000000000|21.04.10 02:51:40,000000000
"73f316ac79c18950000001288d407f6d00f0"|"73f316ac79c18950000001288d407f5e00ef"|21.04.10 02:06:29,000000000|21.04.10 00:00:00,000000000
"73f316ac79c18950000001288d407f7d00f1"|"73f316ac79c18950000001288d407f6d00f0"|21.04.10 03:46:21,000000000|21.04.10 02:36:29,000000000
"73f316ac79c18950000001288d407f8d00f2"|"73f316ac79c18950000001288d407f7d00f1"|21.04.10 06:11:37,000000000|21.04.10 04:36:21,000000000
"73f316ac79c18950000001288d407f9c00f3"|"73f316ac79c18950000001288d407f8d00f2"|21.04.10 07:03:14,000000000|21.04.10 06:21:37,000000000
"73f316ac79c18950000001288d407fbc00f4"|"73f316ac79c18950000001288d407f9c00f3"|21.04.10 07:56:48,000000000|21.04.10 07:23:14,000000000
"73f316ac79c18950000001288d408e8100f6"|"73f316ac79c18950000001288d408e6200f5"|21.04.10 09:54:27,000000000|21.04.10 07:56:48,000000000
"73f316ac79c18950000001288d408e9000f7"|"73f316ac79c18950000001288d408e8100f6"|21.04.10 11:52:08,000000000|21.04.10 10:24:27,000000000
"73f316ac79c18950000001288d408ea000f8"|"73f316ac79c18950000001288d408e9000f7"|21.04.10 14:02:27,000000000|21.04.10 12:02:08,000000000
"73f316ac79c18950000001288d408ebf00f9"|"73f316ac79c18950000001288d408ea000f8"|21.04.10 16:09:52,000000000|21.04.10 14:12:27,000000000
"73f316ac79c18950000001288d4470760013"|"73f316ac79c18950000001288d4470660012"|26.04.10 06:10:02,000000000|26.04.10 06:04:03,000000000
"73f316ac79c18950000001288d4470860014"|"73f316ac79c18950000001288d4470760013"|26.04.10 06:38:13,000000000|26.04.10 06:20:02,000000000
"73f316ac79c18950000001288d447d760016"|"73f316ac79c18950000001288d447d660015"|26.04.10 00:35:04,000000000|26.04.10 00:00:00,000000000
"73f316ac79c18950000001288d447d860017"|"73f316ac79c18950000001288d447d760016"|26.04.10 02:24:26,000000000|26.04.10 01:25:04,000000000
"73f316ac79c18950000001288d447d950018"|"73f316ac79c18950000001288d447d860017"|26.04.10 03:25:04,000000000|26.04.10 02:54:26,000000000
"73f316ac79c18950000001288d447da50019"|"73f316ac79c18950000001288d447d950018"|26.04.10 03:35:47,000000000|26.04.10 03:35:04,000000000
"73f316ac79c18950000001288d447db5001a"|"73f316ac79c18950000001288d447da50019"|26.04.10 04:17:20,000000000|26.04.10 04:05:47,000000000
"73f316ac79c18950000001288d447dc4001b"|"73f316ac79c18950000001288d447db5001a"|26.04.10 04:42:08,000000000|26.04.10 04:27:20,000000000
"73f316ac79c18950000001288d448aa5001d"|"73f316ac79c18950000001288d448a95001c"|26.04.10 00:43:18,000000000|26.04.10 00:00:00,000000000
"73f316ac79c18950000001288d4630a40007"|"73f316ac79c18950000001288d4630950006"|29.04.10 04:17:05,000000000|29.04.10 04:17:05,000000000
"73f316ac79c18950000001288d4630b40008"|"73f316ac79c18950000001288d4630a40007"|29.04.10 04:31:34,000000000|29.04.10 04:27:05,000000000
"73f316ac79c18950000001288d4630c40009"|"73f316ac79c18950000001288d4630b40008"|29.04.10 04:48:21,000000000|29.04.10 04:41:34,000000000
"73f316ac79c18950000001288d4630d3000a"|"73f316ac79c18950000001288d4630c40009"|29.04.10 04:58:21,000000000|29.04.10 04:58:21,000000000
"73f316ac79c18950000001288d4630e3000b"|"73f316ac79c18950000001288d4630d3000a"|29.04.10 05:33:43,000000000|29.04.10 05:08:21,000000000
"73f316ac79c18950000001288d4630f2000c"|"73f316ac79c18950000001288d4630e3000b"|29.04.10 06:17:30,000000000|29.04.10 05:43:43,000000000
"73f316ac79c18950000001288d463102000d"|"73f316ac79c18950000001288d4630f2000c"|29.04.10 06:27:30,000000000|29.04.10 06:27:30,000000000
"73f316ac79c18950000001288d463112000e"|"73f316ac79c18950000001288d463102000d"|29.04.10 06:44:46,000000000|29.04.10 06:37:30,000000000
"73f316ac79c18950000001288d463121000f"|"73f316ac79c18950000001288d463112000e"|29.04.10 07:47:24,000000000|29.04.10 07:04:46,000000000
"73f316ac79c18950000001288d4631310010"|"73f316ac79c18950000001288d463121000f"|29.04.10 07:57:24,000000000|29.04.10 07:57:24,000000000
"73f316ac79c18950000001288d4631410011"|"73f316ac79c18950000001288d4631310010"|29.04.10 08:07:24,000000000|29.04.10 08:07:24,000000000
"73f316ac79c18950000001288d4631500012"|"73f316ac79c18950000001288d4631410011"|29.04.10 09:04:56,000000000|29.04.10 08:17:24,000000000
"73f316ac79c18950000001288d4631600013"|"73f316ac79c18950000001288d4631500012"|29.04.10 09:33:25,000000000|29.04.10 09:14:56,000000000
"73f316ac79c18950000001288d46316f0014"|"73f316ac79c18950000001288d4631600013"|29.04.10 09:47:45,000000000|29.04.10 09:43:25,000000000
"73f316ac79c18950000001288d3dfecd00ae"|"73f316ac79c18950000001288d3dff5a00b6"|16.04.10 15:05:34,000000000|16.04.10 13:42:53,000000000
"73f316ac79c18950000001288d3e097c00b8"|"73f316ac79c18950000001288d3e096c00b7"|16.04.10 06:00:00,000000000|16.04.10 05:45:12,000000000
"73f316ac79c18950000001288d3e098b00b9"|"73f316ac79c18950000001288d3e097c00b8"|16.04.10 07:40:11,000000000|16.04.10 06:20:00,000000000
"73f316ac79c18950000001288d3e099b00ba"|"73f316ac79c18950000001288d3e098b00b9"|16.04.10 08:29:26,000000000|16.04.10 07:50:11,000000000
"73f316ac79c18950000001288d3e09ab00bb"|"73f316ac79c18950000001288d3e099b00ba"|16.04.10 09:11:27,000000000|16.04.10 08:59:26,000000000
"73f316ac79c18950000001288d3e09ba00bc"|"73f316ac79c18950000001288d3e09ab00bb"|16.04.10 09:40:30,000000000|16.04.10 09:21:27,000000000
"73f316ac79c18950000001288d3e09da00be"|"73f316ac79c18950000001288d3e09ba00bc"|16.04.10 10:21:13,000000000|16.04.10 10:20:30,000000000
"73f316ac79c18950000001288d3e09ca00bd"|"73f316ac79c18950000001288d3e09da00be"|16.04.10 11:05:52,000000000|16.04.10 10:41:13,000000000
"73f316ac79c18950000001288d3e182200c0"|"73f316ac79c18950000001288d3e180300bf"|16.04.10 06:00:00,000000000|16.04.10 05:24:29,000000000
"73f316ac79c18950000001288d3e183100c1"|"73f316ac79c18950000001288d3e182200c0"|16.04.10 11:05:31,000000000|16.04.10 10:30:00,000000000
"73f316ac79c18950000001288d3e2c2700c3"|"73f316ac79c18950000001288d3e2c1700c2"|16.04.10 11:31:26,000000000|16.04.10 11:05:31,000000000
"73f316ac79c18950000001288d3f4bdf0048"|"73f316ac79c18950000001288d3f4bcf0047"|19.04.10 00:43:18,000000000|19.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3f4bef0049"|"73f316ac79c18950000001288d3f4bdf0048"|19.04.10 00:53:18,000000000|19.04.10 00:53:18,000000000
"73f316ac79c18950000001288d3f4c0e004a"|"73f316ac79c18950000001288d3f4bef0049"|19.04.10 01:44:10,000000000|19.04.10 01:03:18,000000000
"73f316ac79c18950000001288d3f4c1e004b"|"73f316ac79c18950000001288d3f4c0e004a"|19.04.10 02:30:18,000000000|19.04.10 01:54:10,000000000
"73f316ac79c18950000001288d3f4c2d004c"|"73f316ac79c18950000001288d3f4c1e004b"|19.04.10 03:48:40,000000000|19.04.10 02:50:18,000000000
"73f316ac79c18950000001288d3f4c3d004d"|"73f316ac79c18950000001288d3f4c2d004c"|19.04.10 04:24:19,000000000|19.04.10 03:58:40,000000000
"73f316ac79c18950000001288d3f4c4c004e"|"73f316ac79c18950000001288d3f4c3d004d"|19.04.10 05:30:28,000000000|19.04.10 05:24:19,000000000
"73f316ac79c18950000001288d3f4c5c004f"|"73f316ac79c18950000001288d3f4c4c004e"|19.04.10 08:15:59,000000000|19.04.10 07:40:28,000000000
"73f316ac79c18950000001288d3f5fa60051"|"73f316ac79c18950000001288d3f5f860050"|19.04.10 10:07:03,000000000|19.04.10 08:15:59,000000000
"73f316ac79c18950000001288d3f5fb50052"|"73f316ac79c18950000001288d3f5fa60051"|19.04.10 12:19:45,000000000|19.04.10 10:17:03,000000000
"73f316ac79c18950000001288d3f5fc50053"|"73f316ac79c18950000001288d3f5fb50052"|19.04.10 12:34:58,000000000|19.04.10 12:29:45,000000000
"73f316ac79c18950000001288d3f5fd40054"|"73f316ac79c18950000001288d3f5fc50053"|19.04.10 14:06:49,000000000|19.04.10 12:44:58,000000000
"73f316ac79c18950000001288d3eeeac0019"|"73f316ac79c18950000001288d3eee9c0018"|18.04.10 02:59:31,000000000|18.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3eeecb001a"|"73f316ac79c18950000001288d3eeeac0019"|18.04.10 03:10:21,000000000|18.04.10 03:09:31,000000000
"73f316ac79c18950000001288d3eeedb001b"|"73f316ac79c18950000001288d3eeecb001a"|18.04.10 03:21:43,000000000|18.04.10 03:20:21,000000000
"73f316ac79c18950000001288d3eeeea001c"|"73f316ac79c18950000001288d3eeedb001b"|18.04.10 06:26:50,000000000|18.04.10 03:31:43,000000000
"73f316ac79c18950000001288d3eeefa001d"|"73f316ac79c18950000001288d3eeeea001c"|18.04.10 06:51:10,000000000|18.04.10 06:46:50,000000000
"73f316ac79c18950000001288d3ef7e3001f"|"73f316ac79c18950000001288d3ef7d3001e"|18.04.10 02:06:29,000000000|18.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3ef7f30020"|"73f316ac79c18950000001288d3ef7e3001f"|18.04.10 04:22:58,000000000|18.04.10 02:16:29,000000000
"73f316ac79c18950000001288d3efed80022"|"73f316ac79c18950000001288d3efec90021"|18.04.10 07:47:07,000000000|18.04.10 04:22:58,000000000
"73f316ac79c18950000001288d3efee80023"|"73f316ac79c18950000001288d3efed80022"|18.04.10 11:21:16,000000000|18.04.10 07:57:07,000000000
"73f316ac79c18950000001288d3f05700025"|"73f316ac79c18950000001288d3f05510024"|18.04.10 01:53:15,000000000|18.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3f057f0026"|"73f316ac79c18950000001288d3f05700025"|18.04.10 03:56:30,000000000|18.04.10 02:03:15,000000000
"73f316ac79c18950000001288d3f0bb90028"|"73f316ac79c18950000001288d3f0baa0027"|18.04.10 02:23:21,000000000|18.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3f0be80029"|"73f316ac79c18950000001288d3f0bb90028"|18.04.10 04:56:42,000000000|18.04.10 02:33:21,000000000
"73f316ac79c18950000001288d3f129f002b"|"73f316ac79c18950000001288d3f128f002a"|19.04.10 01:47:44,000000000|19.04.10 00:00:00,000000000
"73f316ac79c18950000001288d3f12ae002c"|"73f316ac79c18950000001288d3f129f002b"|19.04.10 02:03:16,000000000|19.04.10 01:57:44,000000000
"73f316ac79c18950000001288d40998d00fb"|"73f316ac79c18950000001288d40997d00fa"|21.04.10 02:23:21,000000000|21.04.10 00:00:00,000000000
"73f316ac79c18950000001288d4099ac00fc"|"73f316ac79c18950000001288d40998d00fb"|21.04.10 06:53:52,000000000|21.04.10 04:23:21,000000000
"73f316ac79c18950000001288d4099bc00fd"|"73f316ac79c18950000001288d4099ac00fc"|21.04.10 08:02:26,000000000|21.04.10 07:33:52,000000000
"73f316ac79c18950000001288d40a93d0000"|"73f316ac79c18950000001288d40a91d00fe"|21.04.10 09:06:23,000000000|21.04.10 08:02:26,000000000
"73f316ac79c18950000001288d40a94c0001"|"73f316ac79c18950000001288d40a93d0000"|21.04.10 10:46:23,000000000|21.04.10 09:16:23,000000000
"73f316ac79c18950000001288d40a95c0002"|"73f316ac79c18950000001288d40a94c0001"|21.04.10 13:22:46,000000000|21.04.10 10:56:23,000000000
"73f316ac79c18950000001288d40b13b0004"|"73f316ac79c18950000001288d40b12c0003"|22.04.10 01:01:24,000000000|22.04.10 00:00:00,000000000
"73f316ac79c18950000001288d40b14b0005"|"73f316ac79c18950000001288d40b13b0004"|22.04.10 03:19:22,000000000|22.04.10 01:11:24,000000000
"73f316ac79c18950000001288d40b15b0006"|"73f316ac79c18950000001288d40b14b0005"|22.04.10 04:20:43,000000000|22.04.10 03:29:22,000000000
"73f316ac79c18950000001288d40b16a0007"|"73f316ac79c18950000001288d40b15b0006"|22.04.10 07:33:58,000000000|22.04.10 05:40:43,000000000
"73f316ac79c18950000001288d40bc280009"|"73f316ac79c18950000001288d40bc190008"|22.04.10 02:06:51,000000000|22.04.10 00:00:00,000000000
"73f316ac79c18950000001288d40bc38000a"|"73f316ac79c18950000001288d40bc280009"|22.04.10 06:31:17,000000000|22.04.10 03:16:51,000000000
"73f316ac79c18950000001288d40bc48000b"|"73f316ac79c18950000001288d40bc38000a"|22.04.10 08:20:16,000000000|22.04.10 06:51:17,000000000
"73f316ac79c18950000001288d40c698000d"|"73f316ac79c18950000001288d40c689000c"|22.04.10 11:29:01,000000000|22.04.10 08:20:16,000000000
"73f316ac79c18950000001288d40c6a8000e"|"73f316ac79c18950000001288d40c698000d"|22.04.10 14:30:01,000000000|22.04.10 11:39:01,000000000
"73f316ac79c18950000001288d40c6b7000f"|"73f316ac79c18950000001288d40c6a8000e"|22.04.10 15:03:23,000000000|22.04.10 14:40:01,000000000
"73f316ac79c18950000001288d40cdeb0011"|"73f316ac79c18950000001288d40cddc0010"|22.04.10 00:56:48,000000000|22.04.10 00:00:00,000000000
"73f316ac79c18950000001288d40cdfb0012"|"73f316ac79c18950000001288d40cdeb0011"|22.04.10 01:17:57,000000000|22.04.10 01:16:48,000000000
"73f316ac79c18950000001288d40ce0a0013"|"73f316ac79c18950000001288d40cdfb0012"|22.04.10 01:27:57,000000000|22.04.10 01:27:57,000000000
"73f316ac79c18950000001288d40ce1a0014"|"73f316ac79c18950000001288d40ce0a0013"|22.04.10 02:01:23,000000000|22.04.10 01:37:57,000000000
"73f316ac79c18950000001288d40ce2a0015"|"73f316ac79c18950000001288d40ce1a0014"|22.04.10 02:59:55,000000000|22.04.10 02:11:23,000000000
